Name,Time, , Duration,Note
Baby,15. 7. 17 22:39,7 hrs 21 min,
Baby,16. 7. 17 10:10,2 hrs 23 min,
Baby,16. 7. 17 15:36,1 hr 23 min,
Baby,16. 7. 17 22:20,7 hrs 50 min,
Baby,17. 7. 17 12:30,2 hrs,
Baby,17. 7. 17 17:29,1 hr 46 min,
Baby,17. 7. 17 22:41,7 hrs 49 min,
Baby,18. 7. 17 12:30,2 hrs,
Baby,18. 7. 17 20:30,10 hrs 20 min,
Baby,19. 7. 17 10:00,45 min,
Baby,19. 7. 17 14:10,2 hrs 34 min,
Baby,19. 7. 17 21:00,8 hrs 45 min,
Baby,20. 7. 17 12:30,2 hrs,
Baby,20. 7. 17 20:10,7 hrs 40 min,
Baby,21. 7. 17 05:40,2 hrs 10 min,
Baby,21. 7. 17 21:34,9 hrs 56 min,
Baby,22. 7. 17 11:20,2 hrs 20 min,
Baby,22. 7. 17 20:05,11 hrs 20 min,
Baby,23. 7. 17 13:38,3 hrs 37 min,
Baby,23. 7. 17 22:08,8 hrs 37 min,
Baby,24. 7. 17 12:30,2 hrs,
Baby,24. 7. 17 19:53,10 hrs 57 min,
Baby,25. 7. 17 12:30,2 hrs,
Baby,25. 7. 17 19:30,10 hrs 50 min,
Baby,26. 7. 17 12:30,2 hrs,
Baby,26. 7. 17 19:45,11 hrs 5 min,
Baby,27. 7. 17 12:30,2 hrs,
Baby,27. 7. 17 19:40,11 hrs 5 min,
Baby,28. 7. 17 11:30,3 hrs,
Baby,28. 7. 17 21:22,8 hrs 28 min,
Baby,29. 7. 17 09:40,2 hrs 35 min,
Baby,29. 7. 17 18:00,2 hrs 30 min,
Baby,29. 7. 17 23:00,8 hrs 50 min,
Baby,30. 7. 17 12:15,30 min,
Baby,30. 7. 17 15:55,2 hrs 5 min,
Baby,30. 7. 17 22:36,7 hrs 54 min,
Baby,31. 7. 17 11:55,1 hr 29 min,
Baby,31. 7. 17 21:10,8 hrs 30 min,
Baby,1. 8. 17 11:00,1 hr,
Baby,1. 8. 17 16:15,2 hrs 40 min,
Baby,1. 8. 17 22:10,7 hrs 50 min,
Baby,2. 8. 17 08:35,1 hr 4 min,
Baby,2. 8. 17 14:47,1 hr 56 min,
Baby,2. 8. 17 20:27,7 hrs 13 min,
Baby,3. 8. 17 04:40,3 hrs 20 min,
Baby,3. 8. 17 11:45,1 hr 30 min,
Baby,3. 8. 17 17:27,48 min,
Baby,3. 8. 17 23:00,7 hrs 15 min,
Baby,4. 8. 17 09:15,1 hr 10 min,
Baby,4. 8. 17 15:45,2 hrs,
Baby,4. 8. 17 21:34,9 hrs 21 min,
Baby,5. 8. 17 10:50,1 hr,
Baby,5. 8. 17 15:45,50 min,
Baby,5. 8. 17 21:15,10 hrs 35 min,
Baby,6. 8. 17 11:50,2 hrs 24 min,
Baby,6. 8. 17 20:42,11 hrs 8 min,
Baby,7. 8. 17 13:35,1 hr,
Baby,7. 8. 17 20:45,9 hrs 30 min,
Baby,8. 8. 17 11:30,44 min,
Baby,8. 8. 17 20:00,11 hrs 15 min,
Baby,9. 8. 17 12:05,2 hrs 10 min,
Baby,9. 8. 17 20:50,5 hrs 25 min,
Baby,10. 8. 17 04:55,4 hrs 50 min,
Baby,10. 8. 17 14:15,1 hr 54 min,
Baby,10. 8. 17 21:43,9 hrs 37 min,
Baby,11. 8. 17 13:50,1 hr 50 min,
Baby,11. 8. 17 21:05,10 hrs 15 min,
Baby,12. 8. 17 11:15,2 hrs,
Baby,12. 8. 17 19:35,6 hrs 10 min,
Baby,13. 8. 17 04:40,4 hrs 20 min,
Baby,13. 8. 17 12:25,1 hr 35 min,
Baby,13. 8. 17 21:38,8 hrs 17 min,
Baby,14. 8. 17 11:30,1 hr 50 min,
Baby,14. 8. 17 21:40,8 hrs 45 min,
Baby,15. 8. 17 10:39,2 hrs 5 min,
Baby,15. 8. 17 18:20,30 min,
Baby,15. 8. 17 22:00,7 hrs 5 min,
Baby,16. 8. 17 07:50,3 hrs 45 min,
Baby,16. 8. 17 15:35,2 hrs 26 min,
Baby,16. 8. 17 21:35,8 hrs 25 min,
Baby,17. 8. 17 09:15,2 hrs 9 min,
Baby,17. 8. 17 16:20,1 hr 40 min,
Baby,17. 8. 17 21:23,9 hrs 45 min,
Baby,18. 8. 17 11:15,2 hrs 35 min,
Baby,18. 8. 17 20:39,10 hrs 21 min,
Baby,19. 8. 17 11:08,1 hr 53 min,
Baby,19. 8. 17 19:10,7 hrs 50 min,
Baby,20. 8. 17 04:45,1 hr 44 min,
Baby,20. 8. 17 11:45,2 hrs 30 min,
Baby,20. 8. 17 21:19,9 hrs 41 min,
Baby,21. 8. 17 12:28,2 hrs 42 min,
Baby,21. 8. 17 20:10,10 hrs 50 min,
Baby,22. 8. 17 11:40,1 hr 21 min,
Baby,22. 8. 17 20:00,11 hrs 30 min,
Baby,23. 8. 17 11:10,2 hrs 30 min,
Baby,23. 8. 17 19:45,11 hrs 45 min,
Baby,24. 8. 17 11:40,1 hr 50 min,
Baby,24. 8. 17 20:30,11 hrs,
Baby,25. 8. 17 10:55,2 hrs 50 min,
Baby,25. 8. 17 20:20,8 hrs 10 min,
Baby,26. 8. 17 06:00,2 hrs 55 min,
Baby,26. 8. 17 12:32,33 min,
Baby,26. 8. 17 18:30,1 hr,
Baby,26. 8. 17 22:15,10 hrs 35 min,
Baby,27. 8. 17 11:45,20 min,
Baby,27. 8. 17 15:10,2 hrs 20 min,
Baby,27. 8. 17 22:00,10 hrs,
Baby,28. 8. 17 14:00,3 hrs,
Baby,28. 8. 17 22:25,9 hrs 40 min,
Baby,29. 8. 17 11:45,2 hrs 15 min,
Baby,29. 8. 17 20:15,8 hrs 35 min,
Baby,30. 8. 17 06:20,2 hrs 10 min,
Baby,30. 8. 17 11:45,2 hrs 30 min,
Baby,30. 8. 17 21:00,10 hrs,
Baby,31. 8. 17 11:45,2 hrs 30 min,
Baby,31. 8. 17 20:35,9 hrs 55 min,
Baby,1. 9. 17 19:26,12 hrs 39 min,
Baby,2. 9. 17 12:06,2 hrs 39 min,
Baby,2. 9. 17 20:20,3 hrs 55 min,
Baby,3. 9. 17 03:45,3 hrs 40 min,
Baby,3. 9. 17 12:59,2 hrs 21 min,
Baby,3. 9. 17 21:00,10 hrs 15 min,
Baby,4. 9. 17 12:00,2 hrs 30 min,
Baby,4. 9. 17 20:24,10 hrs 51 min,
Baby,5. 9. 17 12:30,2 hrs,
Baby,5. 9. 17 21:05,10 hrs 5 min,
Baby,6. 9. 17 12:30,2 hrs,
Baby,6. 9. 17 20:56,10 hrs 24 min,
Baby,7. 9. 17 12:30,1 hr 30 min,
Baby,7. 9. 17 19:57,11 hrs 23 min,
Baby,8. 9. 17 12:30,2 hrs,
Baby,8. 9. 17 20:45,11 hrs 20 min,
Baby,9. 9. 17 11:30,1 hr 45 min,
Baby,9. 9. 17 20:00,10 hrs 45 min,
Baby,10. 9. 17 13:45,3 hrs 15 min,
Baby,10. 9. 17 21:30,9 hrs 15 min,
Baby,11. 9. 17 12:30,2 hrs,
Baby,11. 9. 17 20:35,10 hrs 25 min,
Baby,12. 9. 17 12:30,2 hrs,
Baby,12. 9. 17 20:41,10 hrs 44 min,
Baby,13. 9. 17 12:30,2 hrs,
Baby,13. 9. 17 21:15,9 hrs 45 min,
Baby,14. 9. 17 12:30,2 hrs,
Baby,14. 9. 17 20:15,10 hrs 45 min,
Baby,15. 9. 17 12:30,2 hrs,
Baby,15. 9. 17 20:30,11 hrs 27 min,
Baby,16. 9. 17 11:45,2 hrs 15 min,
Baby,16. 9. 17 20:15,6 hrs 45 min,
Baby,17. 9. 17 06:20,40 min,
Baby,17. 9. 17 11:35,1 hr 40 min,
Baby,17. 9. 17 19:20,11 hrs 10 min,
Baby,18. 9. 17 12:30,2 hrs,
Baby,18. 9. 17 20:40,9 hrs 25 min,
Baby,19. 9. 17 12:30,2 hrs,
Baby,19. 9. 17 21:00,10 hrs 19 min,
Baby,20. 9. 17 12:30,2 hrs,
Baby,20. 9. 17 20:35,2 hrs 55 min,
Baby,21. 9. 17 02:55,4 hrs 25 min,
Baby,21. 9. 17 12:30,2 hrs,
Baby,21. 9. 17 20:42,10 hrs 38 min,
Baby,22. 9. 17 12:30,2 hrs,
Baby,22. 9. 17 20:00,10 hrs 30 min,
Baby,23. 9. 17 11:18,2 hrs 12 min,
Baby,23. 9. 17 19:40,12 hrs 10 min,
Baby,24. 9. 17 13:05,1 hr 50 min,
Baby,24. 9. 17 20:50,10 hrs 30 min,
Baby,25. 9. 17 12:30,2 hrs,
Baby,25. 9. 17 21:00,10 hrs 20 min,
Baby,26. 9. 17 12:30,2 hrs,
Baby,26. 9. 17 20:25,11 hrs 5 min,
Baby,27. 9. 17 12:30,2 hrs,
Baby,27. 9. 17 20:15,11 hrs 10 min,
Baby,28. 9. 17 12:30,2 hrs,
Baby,28. 9. 17 20:45,9 hrs 55 min,
Baby,29. 9. 17 12:30,2 hrs,
Baby,29. 9. 17 20:30,12 hrs,
Baby,30. 9. 17 12:30,2 hrs,
Baby,30. 9. 17 20:30,7 hrs,
Baby,1. 10. 17 05:38,3 hrs 22 min,
Baby,1. 10. 17 13:20,2 hrs 10 min,
Baby,1. 10. 17 20:00,11 hrs 20 min,
Baby,2. 10. 17 12:30,2 hrs,
Baby,2. 10. 17 20:05,5 hrs 35 min,
Baby,3. 10. 17 03:30,3 hrs 50 min,
Baby,3. 10. 17 12:30,2 hrs,
Baby,3. 10. 17 20:30,5 hrs 30 min,
Baby,4. 10. 17 02:50,2 hrs 10 min,
Baby,4. 10. 17 05:35,55 min,
Baby,4. 10. 17 12:30,2 hrs,
Baby,4. 10. 17 20:00,10 hrs 20 min,
Baby,5. 10. 17 21:00,5 hrs 10 min,
Baby,6. 10. 17 04:20,2 hrs 30 min,
Baby,6. 10. 17 12:30,2 hrs,
Baby,6. 10. 17 20:00,12 hrs 45 min,
Baby,7. 10. 17 12:45,2 hrs,
Baby,7. 10. 17 20:19,2 hrs 26 min,
Baby,8. 10. 17 01:39,5 hrs 36 min,
Baby,8. 10. 17 12:15,2 hrs 45 min,
Baby,8. 10. 17 20:20,10 hrs 25 min,
Baby,9. 10. 17 12:30,2 hrs,
Baby,9. 10. 17 20:55,9 hrs 50 min,
Baby,10. 10. 17 12:05,3 hrs 40 min,
Baby,10. 10. 17 21:20,6 hrs,
Baby,11. 10. 17 05:20,2 hrs 15 min,
Baby,11. 10. 17 12:30,2 hrs,
Baby,11. 10. 17 20:20,11 hrs 5 min,
Baby,12. 10. 17 12:30,2 hrs,
Baby,12. 10. 17 21:00,10 hrs 25 min,
Baby,13. 10. 17 12:30,2 hrs,
Baby,13. 10. 17 20:23,12 hrs 7 min,
Baby,14. 10. 17 12:44,2 hrs 36 min,
Baby,14. 10. 17 20:46,6 hrs 4 min,
Baby,15. 10. 17 05:50,2 hrs 10 min,
Baby,15. 10. 17 12:56,2 hrs 29 min,
Baby,15. 10. 17 21:00,10 hrs 15 min,
Baby,16. 10. 17 12:30,2 hrs,
Baby,16. 10. 17 21:00,10 hrs 20 min,
Baby,17. 10. 17 12:30,1 hr 59 min,
Baby,17. 10. 17 20:20,10 hrs 35 min,
Baby,18. 10. 17 12:30,2 hrs,
Baby,18. 10. 17 20:25,10 hrs,
Baby,19. 10. 17 12:30,2 hrs,
Baby,19. 10. 17 19:45,10 hrs 35 min,
Baby,20. 10. 17 12:30,2 hrs,
Baby,20. 10. 17 20:15,9 hrs 56 min,
Baby,21. 10. 17 12:35,2 hrs 20 min,
Baby,21. 10. 17 20:20,10 hrs 50 min,
Baby,22. 10. 17 12:00,2 hrs 51 min,
Baby,22. 10. 17 20:10,8 hrs 20 min,
Baby,23. 10. 17 06:00,1 hr 20 min,
Baby,23. 10. 17 12:30,2 hrs,
Baby,23. 10. 17 20:25,10 hrs 55 min,
Baby,24. 10. 17 12:30,2 hrs,
Baby,24. 10. 17 20:10,10 hrs 10 min,
Baby,25. 10. 17 12:30,2 hrs,
Baby,25. 10. 17 20:35,10 hrs 34 min,
Baby,26. 10. 17 12:30,2 hrs,
Baby,26. 10. 17 20:35,10 hrs 40 min,
Baby,27. 10. 17 12:30,2 hrs,
Baby,27. 10. 17 20:20,10 hrs 25 min,
Baby,28. 10. 17 11:33,2 hrs 22 min,
Baby,28. 10. 17 20:15,12 hrs,
Baby,29. 10. 17 12:27,2 hrs 13 min,
Baby,29. 10. 17 20:25,10 hrs 15 min,
Baby,30. 10. 17 11:55,2 hrs 11 min,
Baby,30. 10. 17 19:47,11 hrs 28 min,
Baby,31. 10. 17 11:10,2 hrs,
Baby,31. 10. 17 19:26,8 hrs 34 min,
Baby,1. 11. 17 06:00,2 hrs,
Baby,1. 11. 17 12:50,2 hrs 42 min,
Baby,1. 11. 17 20:40,4 hrs 20 min,
Baby,2. 11. 17 01:40,1 hr 59 min,
Baby,2. 11. 17 04:00,4 hrs 15 min,
Baby,2. 11. 17 13:40,2 hrs,
Baby,2. 11. 17 20:50,5 hrs 40 min,
Baby,3. 11. 17 04:00,3 hrs 29 min,
Baby,3. 11. 17 12:30,1 hr 45 min,
Baby,3. 11. 17 20:15,10 hrs 5 min,
Baby,4. 11. 17 11:50,2 hrs 29 min,
Baby,4. 11. 17 20:30,7 hrs 50 min,
Baby,5. 11. 17 06:30,1 hr,
Baby,5. 11. 17 11:20,2 hrs 15 min,
Baby,5. 11. 17 19:30,11 hrs 35 min,
Baby,6. 11. 17 12:30,2 hrs,
Baby,6. 11. 17 20:20,10 hrs 10 min,
Baby,7. 11. 17 12:30,2 hrs,
Baby,7. 11. 17 20:30,10 hrs 45 min,
Baby,8. 11. 17 12:30,2 hrs,
Baby,8. 11. 17 20:25,10 hrs 19 min,
Baby,9. 11. 17 12:30,2 hrs,
Baby,9. 11. 17 20:30,10 hrs 51 min,
Baby,10. 11. 17 12:30,2 hrs,
Baby,10. 11. 17 20:32,10 hrs 13 min,
Baby,11. 11. 17 11:34,2 hrs 21 min,
Baby,11. 11. 17 19:45,4 hrs 45 min,
Baby,12. 11. 17 04:25,3 hrs 5 min,
Baby,12. 11. 17 12:20,2 hrs 47 min,
Baby,12. 11. 17 20:20,11 hrs 13 min,
Baby,13. 11. 17 12:30,2 hrs,
Baby,13. 11. 17 20:45,10 hrs 5 min,
Baby,14. 11. 17 12:30,2 hrs,
Baby,14. 11. 17 20:30,4 hrs 10 min,
Baby,15. 11. 17 02:50,4 hrs 50 min,
Baby,15. 11. 17 12:30,2 hrs,
Baby,15. 11. 17 20:20,10 hrs 58 min,
Baby,16. 11. 17 12:30,2 hrs,
Baby,16. 11. 17 20:20,11 hrs 5 min,
Baby,17. 11. 17 12:30,2 hrs,
Baby,17. 11. 17 20:40,10 hrs 52 min,
Baby,18. 11. 17 11:09,1 hr 56 min,
Baby,18. 11. 17 20:20,3 hrs 20 min,
Baby,19. 11. 17 03:02,5 hrs 13 min,
Baby,19. 11. 17 12:33,2 hrs 9 min,
Baby,19. 11. 17 20:40,10 hrs 39 min,
Baby,20. 11. 17 12:30,2 hrs,
Baby,20. 11. 17 20:15,11 hrs 5 min,
Baby,21. 11. 17 12:30,2 hrs,
Baby,21. 11. 17 20:30,10 hrs 50 min,
Baby,22. 11. 17 12:30,2 hrs,
Baby,22. 11. 17 20:20,11 hrs,
Baby,23. 11. 17 12:30,2 hrs,
Baby,23. 11. 17 19:50,10 hrs 55 min,
Baby,24. 11. 17 12:30,1 hr 59 min,
Baby,24. 11. 17 21:10,8 hrs 30 min,
Baby,25. 11. 17 11:00,2 hrs 34 min,
Baby,25. 11. 17 19:45,10 hrs,
Baby,26. 11. 17 11:05,3 hrs 31 min,
Baby,26. 11. 17 20:15,9 hrs 55 min,
Baby,27. 11. 17 12:30,2 hrs,
Baby,27. 11. 17 20:10,10 hrs 35 min,
Baby,28. 11. 17 12:30,2 hrs,
Baby,28. 11. 17 21:30,9 hrs 14 min,
Baby,29. 11. 17 12:30,2 hrs,
Baby,29. 11. 17 20:10,11 hrs 16 min,
Baby,30. 11. 17 14:15,2 hrs 30 min,
Baby,30. 11. 17 21:30,2 hrs 50 min,
Baby,1. 12. 17 03:30,4 hrs,
Baby,1. 12. 17 12:30,2 hrs,
Baby,1. 12. 17 19:30,12 hrs 10 min,
Baby,2. 12. 17 12:15,2 hrs 38 min,
Baby,2. 12. 17 22:00,8 hrs 30 min,
Baby,3. 12. 17 12:13,2 hrs 52 min,
Baby,3. 12. 17 21:20,10 hrs,
Baby,4. 12. 17 12:30,1 hr 59 min,
Baby,4. 12. 17 21:00,10 hrs,
Baby,5. 12. 17 12:30,2 hrs,
Baby,5. 12. 17 20:10,2 hrs 35 min,
Baby,6. 12. 17 01:35,5 hrs 45 min,
Baby,6. 12. 17 12:30,2 hrs,
Baby,6. 12. 17 20:15,11 hrs 15 min,
Baby,7. 12. 17 12:30,2 hrs 30 min,
Baby,7. 12. 17 20:40,4 hrs 50 min,
Baby,8. 12. 17 04:50,2 hrs 30 min,
Baby,8. 12. 17 12:30,2 hrs,
Baby,8. 12. 17 20:45,11 hrs 15 min,
Baby,9. 12. 17 11:20,2 hrs 51 min,
Baby,9. 12. 17 20:20,3 hrs 20 min,
Baby,10. 12. 17 01:25,5 hrs 35 min,
Baby,10. 12. 17 11:35,4 hrs 5 min,
Baby,10. 12. 17 21:45,9 hrs 4 min,
Baby,11. 12. 17 12:30,2 hrs,
Baby,11. 12. 17 19:55,11 hrs 30 min,
Baby,12. 12. 17 12:30,2 hrs,
Baby,12. 12. 17 20:20,6 hrs 20 min,
Baby,13. 12. 17 05:10,2 hrs 41 min,
Baby,13. 12. 17 12:30,2 hrs,
Baby,13. 12. 17 19:15,11 hrs 30 min,
Baby,14. 12. 17 12:30,2 hrs,
Baby,14. 12. 17 20:30,10 hrs 9 min,
Baby,15. 12. 17 12:30,2 hrs,
Baby,15. 12. 17 20:45,35 min,
Baby,15. 12. 17 22:20,8 hrs 40 min,
Baby,16. 12. 17 12:20,2 hrs 50 min,
Baby,16. 12. 17 20:00,7 hrs 30 min,
Baby,17. 12. 17 05:30,3 hrs 10 min,
Baby,17. 12. 17 13:05,3 hrs 15 min,
Baby,17. 12. 17 21:15,10 hrs 9 min,
Baby,18. 12. 17 12:30,2 hrs,
Baby,18. 12. 17 19:50,11 hrs 30 min,
Baby,19. 12. 17 12:30,2 hrs,
Baby,19. 12. 17 20:10,11 hrs 10 min,
Baby,20. 12. 17 12:30,2 hrs,
Baby,20. 12. 17 20:55,10 hrs 24 min,
Baby,21. 12. 17 12:30,2 hrs,
Baby,21. 12. 17 19:40,5 hrs 5 min,
Baby,22. 12. 17 03:51,3 hrs 44 min,
Baby,22. 12. 17 12:30,2 hrs,
Baby,22. 12. 17 18:51,8 hrs 39 min,
Baby,23. 12. 17 05:47,2 hrs 3 min,
Baby,23. 12. 17 12:40,2 hrs 5 min,
Baby,23. 12. 17 20:40,10 hrs 10 min,
Baby,24. 12. 17 12:50,1 hr 50 min,
Baby,24. 12. 17 18:15,1 hr 55 min,
Baby,24. 12. 17 23:00,7 hrs 45 min,
Baby,25. 12. 17 09:35,1 hr 39 min,
Baby,25. 12. 17 15:06,2 hrs 44 min,
Baby,25. 12. 17 22:19,9 hrs 41 min,
Baby,26. 12. 17 13:15,2 hrs 50 min,
Baby,26. 12. 17 21:35,10 hrs 35 min,
Baby,27. 12. 17 11:55,2 hrs 1 min,
Baby,27. 12. 17 21:00,10 hrs 30 min,
Baby,28. 12. 17 11:55,2 hrs 31 min,
Baby,28. 12. 17 20:10,7 hrs 55 min,
Baby,29. 12. 17 06:40,2 hrs 30 min,
Baby,29. 12. 17 13:30,2 hrs 45 min,
Baby,29. 12. 17 21:25,6 hrs 20 min,
Baby,30. 12. 17 08:00,2 hrs 20 min,
Baby,30. 12. 17 14:10,1 hr 45 min,
Baby,30. 12. 17 21:20,5 hrs 35 min,
Baby,31. 12. 17 05:30,3 hrs 24 min,
Baby,31. 12. 17 14:40,3 hrs,
Baby,31. 12. 17 23:13,10 hrs 7 min,
Baby,1. 1. 18 13:40,3 hrs 20 min,
Baby,1. 1. 18 22:40,9 hrs,
Baby,2. 1. 18 12:27,2 hrs 33 min,
Baby,2. 1. 18 21:50,5 hrs 40 min,
Baby,3. 1. 18 05:30,1 hr 50 min,
Baby,3. 1. 18 12:30,2 hrs,
Baby,3. 1. 18 19:40,8 hrs 25 min,
Baby,4. 1. 18 05:50,1 hr 35 min,
Baby,4. 1. 18 12:30,2 hrs,
Baby,4. 1. 18 20:40,10 hrs 53 min,
Baby,5. 1. 18 12:30,2 hrs,
Baby,5. 1. 18 20:20,10 hrs 10 min,
Baby,6. 1. 18 11:30,3 hrs,
Baby,6. 1. 18 21:25,4 hrs 55 min,
Baby,7. 1. 18 05:40,2 hrs 50 min,
Baby,7. 1. 18 12:45,3 hrs 15 min,
Baby,7. 1. 18 21:40,5 hrs 50 min,
Baby,8. 1. 18 05:40,1 hr 55 min,
Baby,8. 1. 18 12:30,2 hrs,
Baby,8. 1. 18 21:10,10 hrs 25 min,
Baby,9. 1. 18 12:30,2 hrs,
Baby,9. 1. 18 21:30,9 hrs 50 min,
Baby,10. 1. 18 12:40,2 hrs 35 min,
Baby,10. 1. 18 21:10,9 hrs 35 min,
Baby,11. 1. 18 10:30,1 hr 45 min,
Baby,11. 1. 18 21:50,9 hrs 25 min,
Baby,12. 1. 18 10:50,1 hr 30 min,
Baby,12. 1. 18 16:15,1 hr 50 min,
Baby,12. 1. 18 22:21,10 hrs 9 min,
Baby,13. 1. 18 13:10,2 hrs 35 min,
Baby,13. 1. 18 22:10,11 hrs,
Baby,14. 1. 18 13:10,2 hrs 44 min,
Baby,14. 1. 18 19:45,4 hrs 45 min,
Baby,15. 1. 18 04:35,4 hrs 25 min,
Baby,15. 1. 18 13:10,3 hrs 5 min,
Baby,15. 1. 18 21:45,10 hrs 25 min,
Baby,16. 1. 18 12:30,2 hrs,
Baby,16. 1. 18 19:40,11 hrs 50 min,
Baby,17. 1. 18 12:30,2 hrs,
Baby,17. 1. 18 21:00,6 hrs 59 min,
Baby,18. 1. 18 05:40,1 hr 40 min,
Baby,18. 1. 18 12:30,2 hrs,
Baby,18. 1. 18 20:30,4 hrs 45 min,
Baby,19. 1. 18 04:40,2 hrs 45 min,
Baby,19. 1. 18 12:30,2 hrs,
Baby,19. 1. 18 19:40,5 hrs 45 min,
Baby,20. 1. 18 04:45,3 hrs 30 min,
Baby,20. 1. 18 12:55,1 hr 40 min,
Baby,20. 1. 18 20:54,9 hrs 36 min,
Baby,21. 1. 18 10:50,2 hrs 30 min,
Baby,21. 1. 18 21:15,10 hrs 22 min,
Baby,22. 1. 18 12:30,2 hrs,
Baby,22. 1. 18 19:55,9 hrs 20 min,
Baby,23. 1. 18 12:30,2 hrs,
Baby,23. 1. 18 19:40,11 hrs 30 min,
Baby,24. 1. 18 12:30,2 hrs,
Baby,24. 1. 18 19:54,11 hrs 26 min,
Baby,25. 1. 18 12:30,2 hrs,
Baby,25. 1. 18 20:50,9 hrs 10 min,
Baby,26. 1. 18 12:30,2 hrs,
Baby,26. 1. 18 19:45,10 hrs 45 min,
Baby,27. 1. 18 12:40,35 min,
Baby,27. 1. 18 19:10,,
